Name;Station;Time(norwegian mean time);Precipitation (1 h), mm
Bergen - Florida;SN50540;10.09.2024 02:00;0.4
Bergen - Florida;SN50540;10.09.2024 22:00;0.4
Bergen - Florida;SN50540;11.09.2024 05:00;0.4
Bergen - Florida;SN50540;15.09.2024 02:00;0.4
Bergen - Florida;SN50540;15.09.2024 21:00;0.4
Bergen - Florida;SN50540;28.09.2024 00:00;0.4
Bergen - Florida;SN50540;28.09.2024 12:00;0.4
Bergen - Florida;SN50540;05.10.2024 10:00;0.4
Bergen - Florida;SN50540;07.10.2024 22:00;0.4
Bergen - Florida;SN50540;08.10.2024 07:00;0.4
Bergen - Florida;SN50540;08.10.2024 15:00;0.4
Bergen - Florida;SN50540;09.10.2024 09:00;0.4
Bergen - Florida;SN50540;09.10.2024 17:00;0.4
Bergen - Florida;SN50540;11.10.2024 22:00;0.4
Bergen - Florida;SN50540;12.10.2024 19:00;0.4
Bergen - Florida;SN50540;17.10.2024 10:00;0.4
Bergen - Florida;SN50540;17.10.2024 13:00;0.4
Bergen - Florida;SN50540;18.10.2024 04:00;0.4
Bergen - Florida;SN50540;20.10.2024 19:00;0.4
Bergen - Florida;SN50540;21.10.2024 13:00;0.4
Bergen - Florida;SN50540;22.10.2024 04:00;0.4
Bergen - Florida;SN50540;23.10.2024 18:00;0.4
Bergen - Florida;SN50540;27.10.2024 03:00;0.4
Bergen - Florida;SN50540;28.10.2024 04:00;0.4
Bergen - Florida;SN50540;29.10.2024 14:00;0.4
Bergen - Florida;SN50540;30.10.2024 09:00;0.4
Bergen - Florida;SN50540;30.10.2024 11:00;0.4
Bergen - Florida;SN50540;01.11.2024 09:00;0.4
Bergen - Florida;SN50540;04.11.2024 22:00;0.4
Bergen - Florida;SN50540;05.11.2024 04:00;0.4
Bergen - Florida;SN50540;05.11.2024 07:00;0.4
Bergen - Florida;SN50540;11.11.2024 03:00;0.4
Bergen - Florida;SN50540;11.11.2024 05:00;0.4
Bergen - Florida;SN50540;14.11.2024 19:00;0.4
Bergen - Florida;SN50540;14.11.2024 20:00;0.4
Bergen - Florida;SN50540;16.11.2024 02:00;0.4
Bergen - Florida;SN50540;23.11.2024 04:00;0.4
Bergen - Florida;SN50540;24.11.2024 23:00;0.4
Bergen - Florida;SN50540;25.11.2024 10:00;0.4
Bergen - Florida;SN50540;25.11.2024 23:00;0.4
Bergen - Florida;SN50540;26.11.2024 04:00;0.4
Bergen - Florida;SN50540;26.11.2024 17:00;0.4
Bergen - Florida;SN50540;01.12.2024 23:00;0.4
Bergen - Florida;SN50540;02.12.2024 07:00;0.4
Bergen - Florida;SN50540;05.12.2024 05:00;0.4
Bergen - Florida;SN50540;05.12.2024 16:00;0.4
Bergen - Florida;SN50540;05.12.2024 23:00;0.4
Bergen - Florida;SN50540;06.12.2024 21:00;0.4
Bergen - Florida;SN50540;13.01.2024 03:00;0.5
Bergen - Florida;SN50540;14.01.2024 01:00;0.5
Bergen - Florida;SN50540;15.01.2024 04:00;0.5
Bergen - Florida;SN50540;15.01.2024 05:00;0.5
Bergen - Florida;SN50540;18.01.2024 08:00;0.5
Bergen - Florida;SN50540;18.01.2024 20:00;0.5
Bergen - Florida;SN50540;19.01.2024 18:00;0.5
Bergen - Florida;SN50540;20.01.2024 14:00;0.5
Bergen - Florida;SN50540;23.01.2024 15:00;0.5
Bergen - Florida;SN50540;24.01.2024 10:00;0.5
Bergen - Florida;SN50540;24.01.2024 18:00;0.5
Bergen - Florida;SN50540;24.01.2024 20:00;0.5
Bergen - Florida;SN50540;27.01.2024 22:00;0.5
Bergen - Florida;SN50540;01.02.2024 12:00;0.5
Bergen - Florida;SN50540;03.02.2024 06:00;0.5
Bergen - Florida;SN50540;04.02.2024 10:00;0.5
Bergen - Florida;SN50540;07.02.2024 08:00;0.5
Bergen - Florida;SN50540;07.02.2024 10:00;0.5
Bergen - Florida;SN50540;07.02.2024 17:00;0.5
Bergen - Florida;SN50540;16.02.2024 13:00;0.5
Bergen - Florida;SN50540;16.02.2024 14:00;0.5
Bergen - Florida;SN50540;18.02.2024 08:00;0.5
Bergen - Florida;SN50540;18.02.2024 09:00;0.5
Bergen - Florida;SN50540;18.02.2024 12:00;0.5
Bergen - Florida;SN50540;19.02.2024 19:00;0.5
Bergen - Florida;SN50540;21.02.2024 06:00;0.5
Bergen - Florida;SN50540;22.02.2024 16:00;0.5
Bergen - Florida;SN50540;22.02.2024 19:00;0.5
Bergen - Florida;SN50540;24.02.2024 05:00;0.5
Bergen - Florida;SN50540;26.02.2024 01:00;0.5
Bergen - Florida;SN50540;28.02.2024 00:00;0.5
Bergen - Florida;SN50540;01.03.2024 05:00;0.5
Bergen - Florida;SN50540;01.03.2024 12:00;0.5
Bergen - Florida;SN50540;04.03.2024 09:00;0.5
Bergen - Florida;SN50540;13.03.2024 21:00;0.5
Bergen - Florida;SN50540;18.03.2024 07:00;0.5
Bergen - Florida;SN50540;19.03.2024 11:00;0.5
Bergen - Florida;SN50540;21.03.2024 18:00;0.5
Bergen - Florida;SN50540;22.03.2024 16:00;0.5
Bergen - Florida;SN50540;30.03.2024 07:00;0.5
Bergen - Florida;SN50540;30.03.2024 09:00;0.5
Bergen - Florida;SN50540;31.03.2024 01:00;0.5
Bergen - Florida;SN50540;31.03.2024 08:00;0.5
Bergen - Florida;SN50540;03.04.2024 11:00;0.5
Bergen - Florida;SN50540;04.04.2024 08:00;0.5
Bergen - Florida;SN50540;06.04.2024 16:00;0.5
Bergen - Florida;SN50540;06.04.2024 21:00;0.5
Bergen - Florida;SN50540;11.04.2024 15:00;0.5
Bergen - Florida;SN50540;14.04.2024 00:00;0.5
Bergen - Florida;SN50540;30.04.2024 22:00;0.5
Bergen - Florida;SN50540;01.05.2024 05:00;0.5
Bergen - Florida;SN50540;09.05.2024 03:00;0.5
Bergen - Florida;SN50540;29.05.2024 04:00;0.5
Bergen - Florida;SN50540;30.05.2024 12:00;0.5
Bergen - Florida;SN50540;03.06.2024 04:00;0.5
Bergen - Florida;SN50540;03.06.2024 18:00;0.5
Bergen - Florida;SN50540;06.06.2024 03:00;0.5
Bergen - Florida;SN50540;06.06.2024 10:00;0.5
Bergen - Florida;SN50540;06.06.2024 14:00;0.5
Bergen - Florida;SN50540;07.06.2024 12:00;0.5
Bergen - Florida;SN50540;08.06.2024 07:00;0.5
Bergen - Florida;SN50540;09.06.2024 10:00;0.5
Bergen - Florida;SN50540;22.06.2024 13:00;0.5
Bergen - Florida;SN50540;29.06.2024 13:00;0.5
Bergen - Florida;SN50540;11.07.2024 00:00;0.5
Bergen - Florida;SN50540;25.07.2024 16:00;0.5
Bergen - Florida;SN50540;26.07.2024 04:00;0.5
Bergen - Florida;SN50540;26.07.2024 06:00;0.5
Bergen - Florida;SN50540;31.07.2024 08:00;0.5
Bergen - Florida;SN50540;04.08.2024 03:00;0.5
Bergen - Florida;SN50540;04.08.2024 09:00;0.5
Bergen - Florida;SN50540;07.08.2024 06:00;0.5
Bergen - Florida;SN50540;08.08.2024 04:00;0.5
Bergen - Florida;SN50540;09.08.2024 14:00;0.5
Bergen - Florida;SN50540;09.08.2024 21:00;0.5
Bergen - Florida;SN50540;16.08.2024 02:00;0.5
Bergen - Florida;SN50540;17.08.2024 00:00;0.5
Bergen - Florida;SN50540;17.08.2024 03:00;0.5
Bergen - Florida;SN50540;17.08.2024 04:00;0.5
Bergen - Florida;SN50540;22.08.2024 08:00;0.5
Bergen - Florida;SN50540;23.08.2024 00:00;0.5
Bergen - Florida;SN50540;24.08.2024 07:00;0.5
Bergen - Florida;SN50540;24.08.2024 14:00;0.5
Bergen - Florida;SN50540;27.08.2024 11:00;0.5
Bergen - Florida;SN50540;27.08.2024 14:00;0.5
Bergen - Florida;SN50540;30.08.2024 06:00;0.5
Bergen - Florida;SN50540;03.09.2024 12:00;0.5
Bergen - Florida;SN50540;03.09.2024 23:00;0.5
Bergen - Florida;SN50540;09.09.2024 04:00;0.5
Bergen - Florida;SN50540;10.09.2024 04:00;0.5
Bergen - Florida;SN50540;11.09.2024 00:00;0.5
Bergen - Florida;SN50540;12.09.2024 20:00;0.5
Bergen - Florida;SN50540;13.09.2024 06:00;0.5
Bergen - Florida;SN50540;28.09.2024 03:00;0.5
Bergen - Florida;SN50540;05.10.2024 19:00;0.5
Bergen - Florida;SN50540;09.10.2024 00:00;0.5
Bergen - Florida;SN50540;13.10.2024 08:00;0.5
Bergen - Florida;SN50540;22.10.2024 22:00;0.5
Bergen - Florida;SN50540;23.10.2024 08:00;0.5
Bergen - Florida;SN50540;23.10.2024 11:00;0.5
Bergen - Florida;SN50540;26.10.2024 20:00;0.5
Bergen - Florida;SN50540;28.10.2024 03:00;0.5
Bergen - Florida;SN50540;30.10.2024 18:00;0.5
Bergen - Florida;SN50540;01.11.2024 08:00;0.5
Bergen - Florida;SN50540;13.11.2024 07:00;0.5
Bergen - Florida;SN50540;15.11.2024 11:00;0.5
Bergen - Florida;SN50540;16.11.2024 11:00;0.5
Bergen - Florida;SN50540;22.11.2024 18:00;0.5
Bergen - Florida;SN50540;22.11.2024 20:00;0.5
Bergen - Florida;SN50540;29.11.2024 15:00;0.5
Bergen - Florida;SN50540;02.12.2024 02:00;0.5
Bergen - Florida;SN50540;06.12.2024 11:00;0.5
Bergen - Florida;SN50540;13.01.2024 08:00;0.6
Bergen - Florida;SN50540;16.01.2024 13:00;0.6
Bergen - Florida;SN50540;19.01.2024 01:00;0.6
Bergen - Florida;SN50540;19.01.2024 09:00;0.6
Bergen - Florida;SN50540;19.01.2024 16:00;0.6
Bergen - Florida;SN50540;19.01.2024 22:00;0.6
Bergen - Florida;SN50540;21.01.2024 04:00;0.6
Bergen - Florida;SN50540;21.01.2024 14:00;0.6
Bergen - Florida;SN50540;23.01.2024 02:00;0.6
Bergen - Florida;SN50540;27.01.2024 00:00;0.6
Bergen - Florida;SN50540;27.01.2024 23:00;0.6
Bergen - Florida;SN50540;07.02.2024 14:00;0.6
Bergen - Florida;SN50540;07.02.2024 19:00;0.6
Bergen - Florida;SN50540;16.02.2024 07:00;0.6
Bergen - Florida;SN50540;16.02.2024 11:00;0.6
Bergen - Florida;SN50540;18.02.2024 21:00;0.6
Bergen - Florida;SN50540;19.02.2024 01:00;0.6
Bergen - Florida;SN50540;25.02.2024 22:00;0.6
Bergen - Florida;SN50540;27.02.2024 15:00;0.6
Bergen - Florida;SN50540;27.02.2024 16:00;0.6
Bergen - Florida;SN50540;28.02.2024 06:00;0.6
Bergen - Florida;SN50540;28.02.2024 07:00;0.6
Bergen - Florida;SN50540;29.02.2024 03:00;0.6
Bergen - Florida;SN50540;13.03.2024 10:00;0.6
Bergen - Florida;SN50540;22.03.2024 09:00;0.6
Bergen - Florida;SN50540;22.03.2024 17:00;0.6
Bergen - Florida;SN50540;23.03.2024 12:00;0.6
Bergen - Florida;SN50540;28.03.2024 23:00;0.6
Bergen - Florida;SN50540;29.03.2024 19:00;0.6
Bergen - Florida;SN50540;31.03.2024 09:00;0.6
Bergen - Florida;SN50540;31.03.2024 10:00;0.6
Bergen - Florida;SN50540;13.04.2024 02:00;0.6
Bergen - Florida;SN50540;13.04.2024 20:00;0.6
Bergen - Florida;SN50540;14.04.2024 03:00;0.6
Bergen - Florida;SN50540;14.04.2024 06:00;0.6
Bergen - Florida;SN50540;29.04.2024 08:00;0.6
Bergen - Florida;SN50540;01.05.2024 04:00;0.6
Bergen - Florida;SN50540;09.05.2024 04:00;0.6
Bergen - Florida;SN50540;03.06.2024 22:00;0.6
Bergen - Florida;SN50540;07.06.2024 04:00;0.6
Bergen - Florida;SN50540;08.06.2024 04:00;0.6
Bergen - Florida;SN50540;09.06.2024 11:00;0.6
Bergen - Florida;SN50540;15.06.2024 07:00;0.6
Bergen - Florida;SN50540;16.06.2024 05:00;0.6
Bergen - Florida;SN50540;16.06.2024 19:00;0.6
Bergen - Florida;SN50540;17.06.2024 16:00;0.6
Bergen - Florida;SN50540;22.06.2024 10:00;0.6
Bergen - Florida;SN50540;22.06.2024 11:00;0.6
Bergen - Florida;SN50540;23.06.2024 07:00;0.6
Bergen - Florida;SN50540;23.06.2024 13:00;0.6
Bergen - Florida;SN50540;04.07.2024 18:00;0.6
Bergen - Florida;SN50540;07.07.2024 10:00;0.6
Bergen - Florida;SN50540;10.07.2024 22:00;0.6
Bergen - Florida;SN50540;14.07.2024 16:00;0.6
Bergen - Florida;SN50540;15.07.2024 08:00;0.6
Bergen - Florida;SN50540;21.07.2024 16:00;0.6
Bergen - Florida;SN50540;30.07.2024 17:00;0.6
Bergen - Florida;SN50540;31.07.2024 00:00;0.6
Bergen - Florida;SN50540;09.08.2024 07:00;0.6
Bergen - Florida;SN50540;10.08.2024 10:00;0.6
Bergen - Florida;SN50540;11.08.2024 04:00;0.6
Bergen - Florida;SN50540;13.08.2024 13:00;0.6
Bergen - Florida;SN50540;17.08.2024 05:00;0.6
Bergen - Florida;SN50540;18.08.2024 03:00;0.6
Bergen - Florida;SN50540;20.08.2024 06:00;0.6
Bergen - Florida;SN50540;21.08.2024 09:00;0.6
Bergen - Florida;SN50540;23.08.2024 17:00;0.6
Bergen - Florida;SN50540;24.08.2024 23:00;0.6
Bergen - Florida;SN50540;26.08.2024 09:00;0.6
Bergen - Florida;SN50540;26.08.2024 10:00;0.6
Bergen - Florida;SN50540;26.08.2024 20:00;0.6
Bergen - Florida;SN50540;27.08.2024 12:00;0.6
Bergen - Florida;SN50540;28.08.2024 08:00;0.6
Bergen - Florida;SN50540;30.08.2024 10:00;0.6
Bergen - Florida;SN50540;30.08.2024 16:00;0.6
Bergen - Florida;SN50540;03.09.2024 05:00;0.6
Bergen - Florida;SN50540;09.09.2024 12:00;0.6
Bergen - Florida;SN50540;10.09.2024 03:00;0.6
Bergen - Florida;SN50540;11.09.2024 01:00;0.6
Bergen - Florida;SN50540;11.09.2024 16:00;0.6
Bergen - Florida;SN50540;12.09.2024 19:00;0.6
Bergen - Florida;SN50540;15.09.2024 07:00;0.6
Bergen - Florida;SN50540;15.09.2024 17:00;0.6
Bergen - Florida;SN50540;28.09.2024 01:00;0.6
Bergen - Florida;SN50540;29.09.2024 03:00;0.6
Bergen - Florida;SN50540;05.10.2024 11:00;0.6
Bergen - Florida;SN50540;11.10.2024 14:00;0.6
Bergen - Florida;SN50540;12.10.2024 09:00;0.6
Bergen - Florida;SN50540;13.10.2024 11:00;0.6
Bergen - Florida;SN50540;18.10.2024 03:00;0.6
Bergen - Florida;SN50540;22.10.2024 17:00;0.6
Bergen - Florida;SN50540;28.10.2024 13:00;0.6
Bergen - Florida;SN50540;02.11.2024 22:00;0.6
Bergen - Florida;SN50540;05.11.2024 01:00;0.6
Bergen - Florida;SN50540;13.11.2024 08:00;0.6
Bergen - Florida;SN50540;16.11.2024 06:00;0.6
Bergen - Florida;SN50540;17.11.2024 03:00;0.6
Bergen - Florida;SN50540;17.11.2024 05:00;0.6
Bergen - Florida;SN50540;17.11.2024 13:00;0.6
Bergen - Florida;SN50540;23.11.2024 00:00;0.6
Bergen - Florida;SN50540;23.11.2024 08:00;0.6
Bergen - Florida;SN50540;24.11.2024 08:00;0.6
Bergen - Florida;SN50540;24.11.2024 11:00;0.6
Bergen - Florida;SN50540;24.11.2024 13:00;0.6
Bergen - Florida;SN50540;25.11.2024 03:00;0.6
Bergen - Florida;SN50540;30.11.2024 17:00;0.6
Bergen - Florida;SN50540;30.11.2024 18:00;0.6
Bergen - Florida;SN50540;01.12.2024 09:00;0.6
Bergen - Florida;SN50540;01.12.2024 13:00;0.6
Bergen - Florida;SN50540;06.12.2024 23:00;0.6
Bergen - Florida;SN50540;14.01.2024 09:00;0.7
Bergen - Florida;SN50540;16.01.2024 08:00;0.7
Bergen - Florida;SN50540;19.01.2024 08:00;0.7
Bergen - Florida;SN50540;24.01.2024 00:00;0.7
Bergen - Florida;SN50540;26.01.2024 05:00;0.7
Bergen - Florida;SN50540;06.02.2024 11:00;0.7
Bergen - Florida;SN50540;07.02.2024 09:00;0.7
Bergen - Florida;SN50540;07.02.2024 15:00;0.7
Bergen - Florida;SN50540;07.02.2024 22:00;0.7
Bergen - Florida;SN50540;11.02.2024 11:00;0.7
Bergen - Florida;SN50540;12.02.2024 08:00;0.7
Bergen - Florida;SN50540;13.02.2024 09:00;0.7
Bergen - Florida;SN50540;15.02.2024 16:00;0.7
Bergen - Florida;SN50540;16.02.2024 00:00;0.7
Bergen - Florida;SN50540;16.02.2024 02:00;0.7
Bergen - Florida;SN50540;16.02.2024 16:00;0.7
Bergen - Florida;SN50540;19.02.2024 00:00;0.7
Bergen - Florida;SN50540;20.02.2024 06:00;0.7
Bergen - Florida;SN50540;20.02.2024 20:00;0.7
Bergen - Florida;SN50540;20.02.2024 21:00;0.7
Bergen - Florida;SN50540;22.02.2024 18:00;0.7
Bergen - Florida;SN50540;23.02.2024 18:00;0.7
Bergen - Florida;SN50540;25.02.2024 07:00;0.7
Bergen - Florida;SN50540;28.02.2024 03:00;0.7
Bergen - Florida;SN50540;28.02.2024 05:00;0.7
Bergen - Florida;SN50540;29.02.2024 10:00;0.7
Bergen - Florida;SN50540;01.03.2024 11:00;0.7
Bergen - Florida;SN50540;19.03.2024 14:00;0.7
Bergen - Florida;SN50540;21.03.2024 22:00;0.7
Bergen - Florida;SN50540;22.03.2024 20:00;0.7
Bergen - Florida;SN50540;26.03.2024 21:00;0.7
Bergen - Florida;SN50540;28.03.2024 02:00;0.7
Bergen - Florida;SN50540;30.03.2024 23:00;0.7
Bergen - Florida;SN50540;31.03.2024 02:00;0.7
Bergen - Florida;SN50540;06.04.2024 14:00;0.7
Bergen - Florida;SN50540;09.04.2024 16:00;0.7
Bergen - Florida;SN50540;10.04.2024 13:00;0.7
Bergen - Florida;SN50540;13.04.2024 10:00;0.7
Bergen - Florida;SN50540;16.04.2024 13:00;0.7
Bergen - Florida;SN50540;04.06.2024 23:00;0.7
Bergen - Florida;SN50540;06.06.2024 04:00;0.7
Bergen - Florida;SN50540;07.06.2024 05:00;0.7
Bergen - Florida;SN50540;08.06.2024 02:00;0.7
Bergen - Florida;SN50540;08.06.2024 17:00;0.7
Bergen - Florida;SN50540;16.06.2024 00:00;0.7
Bergen - Florida;SN50540;17.06.2024 08:00;0.7
Bergen - Florida;SN50540;22.06.2024 12:00;0.7
Bergen - Florida;SN50540;28.06.2024 14:00;0.7
Bergen - Florida;SN50540;29.06.2024 01:00;0.7
Bergen - Florida;SN50540;04.07.2024 16:00;0.7
Bergen - Florida;SN50540;15.07.2024 07:00;0.7
Bergen - Florida;SN50540;26.07.2024 02:00;0.7
Bergen - Florida;SN50540;09.08.2024 04:00;0.7
Bergen - Florida;SN50540;10.08.2024 00:00;0.7
Bergen - Florida;SN50540;10.08.2024 04:00;0.7
Bergen - Florida;SN50540;10.08.2024 11:00;0.7
Bergen - Florida;SN50540;23.08.2024 12:00;0.7
Bergen - Florida;SN50540;25.08.2024 15:00;0.7
Bergen - Florida;SN50540;30.08.2024 12:00;0.7
Bergen - Florida;SN50540;03.09.2024 11:00;0.7
Bergen - Florida;SN50540;11.09.2024 17:00;0.7
Bergen - Florida;SN50540;15.09.2024 01:00;0.7
Bergen - Florida;SN50540;15.09.2024 05:00;0.7
Bergen - Florida;SN50540;15.09.2024 06:00;0.7
Bergen - Florida;SN50540;15.09.2024 18:00;0.7
Bergen - Florida;SN50540;28.09.2024 02:00;0.7
Bergen - Florida;SN50540;29.09.2024 00:00;0.7
Bergen - Florida;SN50540;07.10.2024 23:00;0.7
Bergen - Florida;SN50540;11.10.2024 10:00;0.7
Bergen - Florida;SN50540;11.10.2024 12:00;0.7
Bergen - Florida;SN50540;11.10.2024 19:00;0.7
Bergen - Florida;SN50540;23.10.2024 15:00;0.7
Bergen - Florida;SN50540;02.11.2024 23:00;0.7
Bergen - Florida;SN50540;14.11.2024 01:00;0.7
Bergen - Florida;SN50540;15.11.2024 08:00;0.7
Bergen - Florida;SN50540;15.11.2024 14:00;0.7
Bergen - Florida;SN50540;24.11.2024 12:00;0.7
Bergen - Florida;SN50540;25.11.2024 09:00;0.7
Bergen - Florida;SN50540;25.11.2024 15:00;0.7
Bergen - Florida;SN50540;29.11.2024 09:00;0.7
Bergen - Florida;SN50540;29.11.2024 12:00;0.7
Bergen - Florida;SN50540;30.11.2024 09:00;0.7
Bergen - Florida;SN50540;05.12.2024 20:00;0.7
Bergen - Florida;SN50540;06.12.2024 18:00;0.7
Bergen - Florida;SN50540;06.12.2024 20:00;0.7
Bergen - Florida;SN50540;12.01.2024 22:00;0.8
Bergen - Florida;SN50540;13.01.2024 06:00;0.8
Bergen - Florida;SN50540;16.01.2024 15:00;0.8
Bergen - Florida;SN50540;18.01.2024 22:00;0.8
Bergen - Florida;SN50540;22.01.2024 22:00;0.8
Bergen - Florida;SN50540;24.01.2024 01:00;0.8
Bergen - Florida;SN50540;24.01.2024 17:00;0.8
Bergen - Florida;SN50540;01.02.2024 04:00;0.8
Bergen - Florida;SN50540;04.02.2024 02:00;0.8
Bergen - Florida;SN50540;05.02.2024 03:00;0.8
Bergen - Florida;SN50540;07.02.2024 11:00;0.8
Bergen - Florida;SN50540;11.02.2024 10:00;0.8
Bergen - Florida;SN50540;14.02.2024 12:00;0.8
Bergen - Florida;SN50540;14.02.2024 13:00;0.8
Bergen - Florida;SN50540;15.02.2024 17:00;0.8
Bergen - Florida;SN50540;15.02.2024 18:00;0.8
Bergen - Florida;SN50540;16.02.2024 01:00;0.8
Bergen - Florida;SN50540;16.02.2024 03:00;0.8
Bergen - Florida;SN50540;16.02.2024 06:00;0.8
Bergen - Florida;SN50540;21.02.2024 22:00;0.8
Bergen - Florida;SN50540;23.02.2024 02:00;0.8
Bergen - Florida;SN50540;15.03.2024 17:00;0.8
Bergen - Florida;SN50540;15.03.2024 18:00;0.8
Bergen - Florida;SN50540;19.03.2024 12:00;0.8
Bergen - Florida;SN50540;20.03.2024 01:00;0.8
Bergen - Florida;SN50540;20.03.2024 02:00;0.8
Bergen - Florida;SN50540;21.03.2024 14:00;0.8
Bergen - Florida;SN50540;26.03.2024 22:00;0.8
Bergen - Florida;SN50540;28.03.2024 00:00;0.8
Bergen - Florida;SN50540;28.03.2024 18:00;0.8
Bergen - Florida;SN50540;29.03.2024 00:00;0.8
Bergen - Florida;SN50540;31.03.2024 04:00;0.8
Bergen - Florida;SN50540;13.04.2024 04:00;0.8
Bergen - Florida;SN50540;16.04.2024 16:00;0.8
Bergen - Florida;SN50540;09.05.2024 05:00;0.8
Bergen - Florida;SN50540;29.05.2024 01:00;0.8
Bergen - Florida;SN50540;29.05.2024 02:00;0.8
Bergen - Florida;SN50540;30.05.2024 19:00;0.8
Bergen - Florida;SN50540;03.06.2024 01:00;0.8
Bergen - Florida;SN50540;17.06.2024 05:00;0.8
Bergen - Florida;SN50540;04.07.2024 17:00;0.8
Bergen - Florida;SN50540;08.07.2024 09:00;0.8
Bergen - Florida;SN50540;28.07.2024 09:00;0.8
Bergen - Florida;SN50540;16.08.2024 09:00;0.8
Bergen - Florida;SN50540;17.08.2024 12:00;0.8
Bergen - Florida;SN50540;20.08.2024 04:00;0.8
Bergen - Florida;SN50540;24.08.2024 05:00;0.8
Bergen - Florida;SN50540;25.08.2024 09:00;0.8
Bergen - Florida;SN50540;30.08.2024 03:00;0.8
Bergen - Florida;SN50540;03.09.2024 04:00;0.8
Bergen - Florida;SN50540;08.09.2024 15:00;0.8
Bergen - Florida;SN50540;09.09.2024 18:00;0.8
Bergen - Florida;SN50540;11.09.2024 04:00;0.8
Bergen - Florida;SN50540;28.09.2024 06:00;0.8
Bergen - Florida;SN50540;28.09.2024 16:00;0.8
Bergen - Florida;SN50540;11.10.2024 03:00;0.8
Bergen - Florida;SN50540;20.10.2024 11:00;0.8
Bergen - Florida;SN50540;29.10.2024 20:00;0.8
Bergen - Florida;SN50540;01.11.2024 00:00;0.8
Bergen - Florida;SN50540;03.11.2024 00:00;0.8
Bergen - Florida;SN50540;13.11.2024 06:00;0.8
Bergen - Florida;SN50540;13.11.2024 09:00;0.8
Bergen - Florida;SN50540;16.11.2024 04:00;0.8
Bergen - Florida;SN50540;17.11.2024 14:00;0.8
Bergen - Florida;SN50540;22.11.2024 21:00;0.8
Bergen - Florida;SN50540;30.11.2024 02:00;0.8
Bergen - Florida;SN50540;30.11.2024 19:00;0.8
Bergen - Florida;SN50540;05.12.2024 15:00;0.8
Bergen - Florida;SN50540;18.01.2024 07:00;0.9
Bergen - Florida;SN50540;18.01.2024 09:00;0.9
Bergen - Florida;SN50540;21.01.2024 23:00;0.9
Bergen - Florida;SN50540;24.01.2024 06:00;0.9
Bergen - Florida;SN50540;24.01.2024 11:00;0.9
Bergen - Florida;SN50540;26.01.2024 07:00;0.9
Bergen - Florida;SN50540;31.01.2024 12:00;0.9
Bergen - Florida;SN50540;01.02.2024 13:00;0.9
Bergen - Florida;SN50540;02.02.2024 22:00;0.9
Bergen - Florida;SN50540;07.02.2024 21:00;0.9
Bergen - Florida;SN50540;13.02.2024 17:00;0.9
Bergen - Florida;SN50540;16.02.2024 15:00;0.9
Bergen - Florida;SN50540;18.02.2024 11:00;0.9
Bergen - Florida;SN50540;19.02.2024 21:00;0.9
Bergen - Florida;SN50540;20.02.2024 07:00;0.9
Bergen - Florida;SN50540;22.02.2024 17:00;0.9
Bergen - Florida;SN50540;27.02.2024 18:00;0.9
Bergen - Florida;SN50540;01.03.2024 15:00;0.9
Bergen - Florida;SN50540;01.03.2024 18:00;0.9
Bergen - Florida;SN50540;28.03.2024 22:00;0.9
Bergen - Florida;SN50540;04.04.2024 11:00;0.9
Bergen - Florida;SN50540;04.04.2024 16:00;0.9
Bergen - Florida;SN50540;06.04.2024 22:00;0.9
Bergen - Florida;SN50540;07.04.2024 15:00;0.9
Bergen - Florida;SN50540;11.04.2024 13:00;0.9
Bergen - Florida;SN50540;01.05.2024 03:00;0.9
Bergen - Florida;SN50540;01.05.2024 08:00;0.9
Bergen - Florida;SN50540;09.05.2024 14:00;0.9
Bergen - Florida;SN50540;26.05.2024 22:00;0.9
Bergen - Florida;SN50540;29.05.2024 03:00;0.9
Bergen - Florida;SN50540;07.06.2024 01:00;0.9
Bergen - Florida;SN50540;07.06.2024 20:00;0.9
Bergen - Florida;SN50540;07.06.2024 21:00;0.9
Bergen - Florida;SN50540;19.06.2024 01:00;0.9
Bergen - Florida;SN50540;23.06.2024 12:00;0.9
Bergen - Florida;SN50540;28.06.2024 20:00;0.9
Bergen - Florida;SN50540;02.07.2024 07:00;0.9
Bergen - Florida;SN50540;08.07.2024 13:00;0.9
Bergen - Florida;SN50540;04.08.2024 05:00;0.9
Bergen - Florida;SN50540;08.08.2024 08:00;0.9
Bergen - Florida;SN50540;08.08.2024 12:00;0.9
Bergen - Florida;SN50540;09.08.2024 08:00;0.9
Bergen - Florida;SN50540;09.08.2024 23:00;0.9
Bergen - Florida;SN50540;10.08.2024 19:00;0.9
Bergen - Florida;SN50540;17.08.2024 02:00;0.9
Bergen - Florida;SN50540;25.08.2024 08:00;0.9
Bergen - Florida;SN50540;25.08.2024 23:00;0.9
Bergen - Florida;SN50540;09.09.2024 14:00;0.9
Bergen - Florida;SN50540;11.09.2024 13:00;0.9
Bergen - Florida;SN50540;15.09.2024 08:00;0.9
Bergen - Florida;SN50540;28.09.2024 07:00;0.9
Bergen - Florida;SN50540;28.09.2024 23:00;0.9
Bergen - Florida;SN50540;08.10.2024 06:00;0.9
Bergen - Florida;SN50540;08.10.2024 10:00;0.9
Bergen - Florida;SN50540;12.10.2024 10:00;0.9
Bergen - Florida;SN50540;13.10.2024 06:00;0.9
Bergen - Florida;SN50540;17.10.2024 14:00;0.9
Bergen - Florida;SN50540;18.10.2024 01:00;0.9
